jdate,retweets,favorites,tweetcount,movretweets,movfavorites,movtweets,mov_rt_rat,mov_fav_rat,rt_rat,fav_rat
228,837,1492,26,672.666666666667,1220.33333333333,18.6666666666667,36.0357142857143,65.375,32.1923076923077,57.3846153846154
229,857,1385,22,882,1223,23,38.3478260869565,53.1739130434783,38.9545454545455,62.9545454545455
230,952,792,21,774,1064,21.3333333333333,36.28125,49.875,45.3333333333333,37.7142857142857
231,513,1015,21,907.333333333333,1428.66666666667,22.6666666666667,40.0294117647059,63.0294117647059,24.4285714285714,48.3333333333333
232,1257,2479,26,600.666666666667,1196,17.6666666666667,34,67.6981132075472,48.3461538461538,95.3461538461538
233,32,94,6,438.333333333333,883,12.6666666666667,34.6052631578947,69.7105263157895,5.33333333333333,15.6666666666667
234,26,76,6,256,441,10.6666666666667,24,41.34375,4.33333333333333,12.6666666666667
235,710,1153,20,537,940.666666666667,14.6666666666667,36.6136363636364,64.1363636363636,35.5,57.65
236,875,1593,18,887.666666666667,1623.33333333333,19,46.719298245614,85.4385964912281,48.6111111111111,88.5
237,1078,2124,19,3297.66666666667,5514.33333333333,21.3333333333333,154.578125,258.484375,56.7368421052632,111.789473684211
238,7940,12826,27,3191.33333333333,5412,20,159.566666666667,270.6,294.074074074074,475.037037037037
239,556,1286,14,2905,4863,16.3333333333333,177.857142857143,297.734693877551,39.7142857142857,91.8571428571429
240,219,477,8,299.666666666667,698,9.66666666666667,31,72.2068965517241,27.375,59.625
241,124,331,7,226,444,9.33333333333333,24.2142857142857,47.5714285714286,17.7142857142857,47.2857142857143
242,335,524,13,284.666666666667,482.666666666667,10.6666666666667,26.6875,45.25,25.7692307692308,40.3076923076923
243,395,593,12,487.666666666667,781,16,30.4791666666667,48.8125,32.9166666666667,49.4166666666667
244,733,1226,23,447.333333333333,716.333333333333,17,26.3137254901961,42.1372549019608,31.8695652173913,53.304347826087
245,214,330,16,507,834,16,31.6875,52.125,13.375,20.625
246,574,946,9,328.666666666667,574,9.66666666666667,34,59.3793103448276,63.7777777777778,105.111111111111
247,198,446,4,284.666666666667,502.333333333333,7.33333333333333,38.8181818181818,68.5,49.5,111.5
248,82,115,9,143.333333333333,300.333333333333,7,20.4761904761905,42.9047619047619,9.11111111111111,12.7777777777778
249,150,340,8,353,567.333333333333,12.6666666666667,27.8684210526316,44.7894736842105,18.75,42.5
250,827,1247,21,646.333333333333,927,16,40.3958333333333,57.9375,39.3809523809524,59.3809523809524
251,962,1194,19,776,1061.66666666667,19.3333333333333,40.1379310344828,54.9137931034483,50.6315789473684,62.8421052631579
252,539,744,18,582.333333333333,797.333333333333,15.3333333333333,37.9782608695652,52,29.9444444444444,41.3333333333333
253,246,454,9,278.666666666667,447,11.6666666666667,23.8857142857143,38.3142857142857,27.3333333333333,50.4444444444444
254,51,143,8,116.333333333333,240,7.66666666666667,15.1739130434783,31.304347826087,6.375,17.875
255,52,123,6,92,182.666666666667,10.3333333333333,8.90322580645161,17.6774193548387,8.66666666666667,20.5
256,173,282,17,213.666666666667,395.666666666667,13.6666666666667,15.6341463414634,28.9512195121951,10.1764705882353,16.5882352941176
257,416,782,18,254,431,14.3333333333333,17.7209302325581,30.0697674418605,23.1111111111111,43.4444444444444
258,173,229,8,391,714.333333333333,13.3333333333333,29.325,53.575,21.625,28.625
259,584,1132,14,336,582.666666666667,13.6666666666667,24.5853658536585,42.6341463414634,41.7142857142857,80.8571428571429
260,251,387,19,402.333333333333,759.666666666667,15,26.8222222222222,50.6444444444444,13.2105263157895,20.3684210526316
261,372,760,12,253,483.666666666667,14,18.0714285714286,34.5476190476191,31,63.3333333333333
262,136,304,11,261,477.666666666667,12,21.75,39.8055555555556,12.3636363636364,27.6363636363636
263,275,369,13,356.333333333333,439,12.3333333333333,28.8918918918919,35.5945945945946,21.1538461538462,28.3846153846154
264,658,644,13,444.666666666667,629.666666666667,13.3333333333333,33.35,47.225,50.6153846153846,49.5384615384615
265,401,876,14,647,988,14.6666666666667,44.1136363636364,67.3636363636364,28.6428571428571,62.5714285714286
266,882,1444,17,536.666666666667,1044.33333333333,14.3333333333333,37.4418604651163,72.8604651162791,51.8823529411765,84.9411764705882
267,327,813,12,503.333333333333,944.666666666667,12.6666666666667,39.7368421052632,74.5789473684211,27.25,67.75
268,301,577,9,248,564.333333333333,9.66666666666667,25.6551724137931,58.3793103448276,33.4444444444444,64.1111111111111
269,116,303,8,367.666666666667,719.666666666667,10,36.7666666666667,71.9666666666667,14.5,37.875
270,686,1279,13,404.666666666667,750.333333333333,12.3333333333333,32.8108108108108,60.8378378378378,52.7692307692308,98.3846153846154
271,412,669,16,465.333333333333,845.666666666667,13,35.7948717948718,65.051282051282,25.75,41.8125
272,298,589,10,351,619.666666666667,13.6666666666667,25.6829268292683,45.3414634146341,29.8,58.9
273,343,601,15,302.666666666667,485,11.3333333333333,26.7058823529412,42.7941176470588,22.8666666666667,40.0666666666667
274,267,265,9,278,413.666666666667,10.6666666666667,26.0625,38.78125,29.6666666666667,29.4444444444444
275,224,375,8,184.333333333333,273,7,26.3333333333333,39,28,46.875
276,62,179,4,248,381.666666666667,10.3333333333333,24,36.9354838709677,15.5,44.75
277,458,591,19,378.666666666667,596.333333333333,14,27.047619047619,42.5952380952381,24.1052631578947,31.1052631578947
278,616,1019,19,677,1055.33333333333,20.6666666666667,32.758064516129,51.0645161290322,32.4210526315789,53.6315789473684
279,957,1556,24,879,1210,21,41.8571428571429,57.6190476190476,39.875,64.8333333333333
280,1064,1055,20,811,1102.66666666667,19.3333333333333,41.948275862069,57.0344827586207,53.2,52.75
281,412,697,14,641,850,14.3333333333333,44.7209302325581,59.3023255813953,29.4285714285714,49.7857142857143
282,447,798,9,380,671,11,34.5454545454545,61,49.6666666666667,88.6666666666667
283,281,518,10,257,465.666666666667,8,32.125,58.2083333333333,28.1,51.8
284,43,81,5,514,931.333333333333,12.6666666666667,40.5789473684211,73.5263157894737,8.6,16.2
285,1218,2195,23,556,973,18,30.8888888888889,54.0555555555556,52.9565217391304,95.4347826086957
286,407,643,26,764.666666666667,1410.66666666667,22,34.7575757575758,64.1212121212121,15.6538461538462,24.7307692307692
287,669,1394,17,406,754.666666666667,16,25.375,47.1666666666667,39.3529411764706,82
288,142,227,5,363.666666666667,669.666666666667,10,36.3666666666667,66.9666666666667,28.4,45.4
289,280,388,8,196.666666666667,344.666666666667,6.33333333333333,31.0526315789474,54.421052631579,35,48.5
290,168,419,6,225,385,8.33333333333333,27,46.2,28,69.8333333333333
291,227,348,11,398,664.333333333333,10.6666666666667,37.3125,62.28125,20.6363636363636,31.6363636363636
292,799,1226,15,463.666666666667,763.666666666667,12,38.6388888888889,63.6388888888889,53.2666666666667,81.7333333333333
293,365,717,10,587.666666666667,926,14,41.9761904761905,66.1428571428571,36.5,71.7
294,599,835,17,430.666666666667,746.666666666667,11.6666666666667,36.9142857142857,64,35.2352941176471,49.1176470588235
295,328,688,8,441.333333333333,758.666666666667,11,40.1212121212121,68.969696969697,41,86
296,397,753,8,431.666666666667,815.666666666667,8,53.9583333333333,101.958333333333,49.625,94.125
297,570,1006,8,456,831.666666666667,10,45.6,83.1666666666667,71.25,125.75
298,401,736,14,453.333333333333,726.666666666667,10.3333333333333,43.8709677419355,70.3225806451613,28.6428571428571,52.5714285714286
299,389,438,9,535.666666666667,785.333333333333,12,44.6388888888889,65.4444444444444,43.2222222222222,48.6666666666667
300,817,1182,13,535,744.666666666667,12.6666666666667,42.2368421052632,58.7894736842105,62.8461538461538,90.9230769230769
301,399,614,16,470.333333333333,674.333333333333,12,39.1944444444444,56.1944444444444,24.9375,38.375
302,195,227,7,208.333333333333,300,9,23.1481481481481,33.3333333333333,27.8571428571429,32.4285714285714
303,31,59,4,83.3333333333333,120,5,16.6666666666667,24,7.75,14.75
304,24,74,4,118.666666666667,288.666666666667,5.33333333333333,22.25,54.125,6,18.5
305,301,733,8,397.666666666667,700.333333333333,10.3333333333333,38.4838709677419,67.7741935483871,37.625,91.625
306,868,1294,19,655,1158.33333333333,13.3333333333333,49.125,86.875,45.6842105263158,68.1052631578947
307,796,1448,13,773,1313,20,38.65,65.65,61.2307692307692,111.384615384615
308,655,1197,28,1871,3671,19,98.4736842105263,193.210526315789,23.3928571428571,42.75
309,4162,8368,16,1626,3235.66666666667,19,85.5789473684211,170.298245614035,260.125,523
310,61,142,13,1424.66666666667,2869,11.6666666666667,122.114285714286,245.914285714286,4.69230769230769,10.9230769230769
311,51,97,6,219.666666666667,429.333333333333,10.3333333333333,21.258064516129,41.5483870967742,8.5,16.1666666666667
312,547,1049,12,424.333333333333,675.333333333333,10.6666666666667,39.78125,63.3125,45.5833333333333,87.4166666666667
313,675,880,14,462,754,13.6666666666667,33.8048780487805,55.1707317073171,48.2142857142857,62.8571428571429
314,164,333,15,500.333333333333,767.333333333333,17.3333333333333,28.8653846153846,44.2692307692308,10.9333333333333,22.2
315,662,1089,23,518.666666666667,919.333333333333,15.6666666666667,33.1063829787234,58.6808510638298,28.7826086956522,47.3478260869565
316,730,1336,9,514.333333333333,901,12.3333333333333,41.7027027027027,73.054054054054,81.1111111111111,148.444444444444
317,151,278,5,367.666666666667,680,6.33333333333333,58.0526315789474,107.368421052632,30.2,55.6
318,222,426,5,222.333333333333,389.333333333333,7,31.7619047619048,55.6190476190476,44.4,85.2
319,294,464,11,197.333333333333,333.666666666667,8.66666666666667,22.7692307692308,38.5,26.7272727272727,42.1818181818182
320,76,111,10,198.666666666667,336.666666666667,10,19.8666666666667,33.6666666666667,7.6,11.1
321,226,435,9,317.333333333333,442,12.6666666666667,25.0526315789474,34.8947368421053,25.1111111111111,48.3333333333333
322,650,780,19,426.333333333333,609,13.6666666666667,31.1951219512195,44.5609756097561,34.2105263157895,41.0526315789474
323,403,612,13,434,584,12.3333333333333,35.1891891891892,47.3513513513513,31,47.0769230769231
324,249,360,5,229.333333333333,353.333333333333,7.66666666666667,29.9130434782609,46.0869565217391,49.8,72
325,36,88,5,289,485,8,36.125,60.625,7.2,17.6
326,582,1007,14,439.333333333333,722.666666666667,10.3333333333333,42.5161290322581,69.9354838709677,41.5714285714286,71.9285714285714
327,700,1073,12,501,824.333333333333,10.3333333333333,48.4838709677419,79.7741935483871,58.3333333333333,89.4166666666667
328,221,393,5,1885.33333333333,2576.66666666667,8.66666666666667,217.538461538462,297.307692307692,44.2,78.6
329,4735,6264,9,1825,2584.33333333333,7.66666666666667,238.04347826087,337.086956521739,526.111111111111,696
330,519,1096,9,1770.66666666667,2494.66666666667,7.33333333333333,241.454545454545,340.181818181818,57.6666666666667,121.777777777778
331,58,124,4,247.333333333333,482.666666666667,5.33333333333333,46.375,90.5,14.5,31
332,165,228,3,244.666666666667,474,6.33333333333333,38.6315789473684,74.8421052631579,55,76
333,511,1070,12,329.333333333333,605,9,36.5925925925926,67.2222222222222,42.5833333333333,89.1666666666667
334,312,517,12,508.666666666667,897.333333333333,13.6666666666667,37.219512195122,65.6585365853659,26,43.0833333333333
335,703,1105,17,608.666666666667,946.333333333333,14.3333333333333,42.4651162790698,66.0232558139535,41.3529411764706,65
336,811,1217,14,651.333333333333,1096,14.6666666666667,44.4090909090909,74.7272727272727,57.9285714285714,86.9285714285714
337,440,966,13,430.666666666667,764.333333333333,10.6666666666667,40.375,71.65625,33.8461538461538,74.3076923076923
338,41,110,5,180.333333333333,407.666666666667,8.33333333333333,21.64,48.92,8.2,22
339,60,147,7,179,385,8.33333333333333,21.48,46.2,8.57142857142857,21
340,436,898,13,259,559,10.3333333333333,25.0645161290323,54.0967741935484,33.5384615384615,69.0769230769231
341,281,632,11,418,796,12,34.8333333333333,66.3333333333333,25.5454545454545,57.4545454545455
342,537,858,12,473.333333333333,827,10.6666666666667,44.375,77.53125,44.75,71.5
343,602,991,9,540,878.666666666667,12.3333333333333,43.7837837837838,71.2432432432432,66.8888888888889,110.111111111111
344,481,787,16,509,874.666666666667,13,39.1538461538462,67.2820512820513,30.0625,49.1875
345,444,846,14,427,794.666666666667,13,32.8461538461538,61.1282051282051,31.7142857142857,60.4285714285714
346,356,751,9,345.333333333333,687.666666666667,12,28.7777777777778,57.3055555555556,39.5555555555556,83.4444444444444
347,236,466,13,873,1728,13,67.1538461538462,132.923076923077,18.1538461538462,35.8461538461538
348,2027,3967,17,1297,2497.33333333333,14,92.6428571428571,178.380952380952,119.235294117647,233.352941176471
349,1628,3059,12,1451.33333333333,2632,14.3333333333333,101.255813953488,183.627906976744,135.666666666667,254.916666666667
350,699,870,14,897,1498.66666666667,12.3333333333333,72.7297297297297,121.513513513514,49.9285714285714,62.1428571428571
351,364,567,11,627.666666666667,1272,10.6666666666667,58.84375,119.25,33.0909090909091,51.5454545454545
352,820,2379,7,581.666666666667,1351,7.66666666666667,75.8695652173913,176.217391304348,117.142857142857,339.857142857143
353,561,1107,5,1033,1834,8,129.125,229.25,112.2,221.4
354,1718,2016,12,961,1429,9.66666666666667,99.4137931034483,147.827586206897,143.166666666667,168
355,604,1164,12,939,1345.66666666667,11.6666666666667,80.4857142857143,115.342857142857,50.3333333333333,97
356,495,857,11,418.333333333333,779.333333333333,9.66666666666667,43.2758620689655,80.6206896551724,45,77.9090909090909
357,156,317,6,381,747.333333333333,8.66666666666667,43.9615384615385,86.2307692307692,26,52.8333333333333
358,492,1068,9,327,717.666666666667,6.33333333333333,51.6315789473684,113.315789473684,54.6666666666667,118.666666666667
359,333,768,4,457.666666666667,1032.66666666667,5.66666666666667,80.7647058823529,182.235294117647,83.25,192
360,548,1262,4,343,788.333333333333,4.33333333333333,79.1538461538462,181.923076923077,137,315.5
361,148,335,5,267,598.333333333333,5.33333333333333,50.0625,112.1875,29.6,67
362,105,198,7,552.666666666667,953.666666666667,7.66666666666667,72.0869565217391,124.391304347826,15,28.2857142857143
363,1405,2328,11,642.666666666667,1087,9,71.4074074074074,120.777777777778,127.727272727273,211.636363636364
364,418,735,9,686,1207,10.3333333333333,66.3870967741936,116.806451612903,46.4444444444444,81.6666666666667
365,235,558,11,471.333333333333,1198.66666666667,9.66666666666667,48.7586206896552,124,21.3636363636364,50.7272727272727
366,761,2303,9,536.666666666667,1381.33333333333,10.3333333333333,51.9354838709677,133.677419354839,84.5555555555556,255.888888888889
367,614,1283,11,518.666666666667,1340,9,57.6296296296296,148.888888888889,55.8181818181818,116.636363636364
368,181,434,7,424.333333333333,863.666666666667,8.66666666666667,48.9615384615385,99.6538461538462,25.8571428571429,62
369,478,874,8,601,1219,9,66.7777777777778,135.444444444444,59.75,109.25
370,1144,2349,12,817,1576,12.3333333333333,66.2432432432432,127.783783783784,95.3333333333333,195.75
371,829,1505,17,733.333333333333,1463.66666666667,12.3333333333333,59.4594594594595,118.675675675676,48.7647058823529,88.5294117647059
372,227,537,8,478,903.333333333333,10,47.8,90.3333333333333,28.375,67.125
373,378,668,5,252,521,5.66666666666667,44.4705882352941,91.9411764705882,75.6,133.6
374,151,358,4,1136.66666666667,1284,7,162.380952380952,183.428571428571,37.75,89.5
375,2881,2826,12,1156.33333333333,1358.66666666667,7.66666666666667,150.826086956522,177.217391304348,240.083333333333,235.5
376,437,892,7,1216,1443.66666666667,9.66666666666667,125.793103448276,149.344827586207,62.4285714285714,127.428571428571
377,330,613,10,769,1227.66666666667,8.66666666666667,88.7307692307692,141.653846153846,33,61.3
378,1540,2178,9,945,1443.33333333333,9.33333333333333,101.25,154.642857142857,171.111111111111,242
379,965,1539,9,888.666666666667,1375.66666666667,7,126.952380952381,196.52380952381,107.222222222222,171
380,161,410,3,637.333333333333,1091.33333333333,5,127.466666666667,218.266666666667,53.6666666666667,136.666666666667
381,786,1325,3,475,923,3.66666666666667,129.545454545455,251.727272727273,262,441.666666666667
382,478,1034,5,747.333333333333,1529.33333333333,5,149.466666666667,305.866666666667,95.6,206.8
383,978,2229,7,1324.66666666667,2310,9,147.185185185185,256.666666666667,139.714285714286,318.428571428571
384,2518,3667,15,1372.66666666667,2443,9.66666666666667,142,252.724137931035,167.866666666667,244.466666666667
385,622,1433,7,1134,1875,8.33333333333333,136.08,225,88.8571428571429,204.714285714286
386,262,525,3,3061.33333333333,6109,6,510.222222222222,1018.16666666667,87.3333333333333,175
387,8300,16369,8,4713.66666666667,9566.66666666667,5,942.733333333333,1913.33333333333,1037.5,2046.125
388,5579,11806,4,7034.66666666667,16356,7,1004.95238095238,2336.57142857143,1394.75,2951.5
389,7225,20893,9,11384.3333333333,27911.3333333333,6.33333333333333,1797.52631578947,4407.05263157895,802.777777777778,2321.44444444444
390,21349,51035,6,9841.66666666667,24533.6666666667,6.66666666666667,1476.25,3680.05,3558.16666666667,8505.83333333333
391,951,1673,5,8004.66666666667,18887,7.66666666666667,1044.08695652174,2463.52173913043,190.2,334.6
392,1714,3953,12,1286.66666666667,3354,8.33333333333333,154.4,402.48,142.833333333333,329.416666666667
393,1195,4436,8,1107.66666666667,3107.33333333333,8,138.458333333333,388.416666666667,149.375,554.5
394,414,933,4,579.333333333333,1861.33333333333,4.33333333333333,133.692307692308,429.538461538462,103.5,233.25
395,129,215,1,628,1705.33333333333,3,209.333333333333,568.444444444444,129,215
396,1341,3968,4,624,1787.33333333333,3,208,595.777777777778,335.25,992
397,402,1179,4,856.333333333333,2333,4.33333333333333,197.615384615385,538.384615384615,100.5,294.75
398,826,1852,5,645,1380.66666666667,4.33333333333333,148.846153846154,318.615384615385,165.2,370.4
399,707,1111,4,1000.33333333333,2663.33333333333,5,200.066666666667,532.666666666667,176.75,277.75
400,1468,5027,6,788,2167.66666666667,3.66666666666667,214.909090909091,591.181818181818,244.666666666667,837.833333333333
401,189,365,1,834.666666666667,2371.66666666667,4,208.666666666667,592.916666666667,189,365
402,847,1723,5,1025,1986,4.33333333333333,236.538461538462,458.307692307692,169.4,344.6
403,2039,3870,7,1143.66666666667,2162.66666666667,5.66666666666667,201.823529411765,381.647058823529,291.285714285714,552.857142857143
404,545,895,5,931,1689.66666666667,5.33333333333333,174.5625,316.8125,109,179
405,209,304,4,410.333333333333,716.333333333333,4.33333333333333,94.6923076923077,165.307692307692,52.25,76
406,477,950,4,365.333333333333,695.333333333333,3.66666666666667,99.6363636363636,189.636363636364,119.25,237.5
407,410,832,3,430,850,3.33333333333333,129,255,136.666666666667,277.333333333333
408,403,768,3,301.666666666667,590.666666666667,2.33333333333333,129.285714285714,253.142857142857,134.333333333333,256
409,92,172,1,482.666666666667,1011.33333333333,4,120.666666666667,252.833333333333,92,172
410,953,2094,8,512.666666666667,1163.33333333333,5,102.533333333333,232.666666666667,119.125,261.75
411,493,1224,6,641.333333333333,1563.33333333333,5.66666666666667,113.176470588235,275.882352941176,82.1666666666667,204
412,478,1372,3,833.666666666667,1565.66666666667,5.66666666666667,147.117647058824,276.294117647059,159.333333333333,457.333333333333
413,1530,2101,8,1141.33333333333,2283.66666666667,6.66666666666667,171.2,342.55,191.25,262.625
414,1416,3378,9,1212.33333333333,2476.33333333333,7.33333333333333,165.318181818182,337.681818181818,157.333333333333,375.333333333333
415,691,1950,5,1027.33333333333,2182,6,171.222222222222,363.666666666667,138.2,390
416,975,1218,4,903.333333333333,2315.66666666667,4.66666666666667,193.571428571429,496.214285714286,243.75,304.5
417,1044,3779,5,965.666666666667,2139,5.66666666666667,170.411764705882,377.470588235294,208.8,755.8
418,878,1420,8,783,2011,5.33333333333333,146.8125,377.0625,109.75,177.5
419,427,834,3,647,1084,6.33333333333333,102.157894736842,171.157894736842,142.333333333333,278
420,636,998,8,494.333333333333,965.666666666667,4.33333333333333,114.076923076923,222.846153846154,79.5,124.75
421,420,1065,2,404.666666666667,812.666666666667,4,101.166666666667,203.166666666667,210,532.5
422,158,375,2,356,969.333333333333,2.33333333333333,152.571428571429,415.428571428571,79,187.5
423,490,1468,3,571.333333333333,1464.33333333333,3.66666666666667,155.818181818182,399.363636363636,163.333333333333,489.333333333333
424,1066,2550,6,620,1575,4.33333333333333,143.076923076923,363.461538461539,177.666666666667,425
425,304,707,4,959,2286.33333333333,6.66666666666667,143.85,342.95,76,176.75
426,1507,3602,10,851,2101.66666666667,5.66666666666667,150.176470588235,370.882352941176,150.7,360.2
427,742,1996,3,1236.33333333333,2969,7.33333333333333,168.590909090909,404.863636363636,247.333333333333,665.333333333333
428,1460,3309,9,1246.33333333333,3323.66666666667,5.66666666666667,219.941176470588,586.529411764706,162.222222222222,367.666666666667
429,1537,4666,5,1282,3311,5.33333333333333,240.375,620.8125,307.4,933.2
430,849,1958,2,1125.66666666667,3057,4.33333333333333,259.769230769231,705.461538461539,424.5,979
431,991,2547,6,897.333333333333,2259.66666666667,5,179.466666666667,451.933333333333,165.166666666667,424.5
432,852,2274,7,911.666666666667,2234.66666666667,7.33333333333333,124.318181818182,304.727272727273,121.714285714286,324.857142857143
433,892,1883,9,764,1838.33333333333,8.33333333333333,91.68,220.6,99.1111111111111,209.222222222222
434,548,1358,9,1009,2375.33333333333,9,112.111111111111,263.925925925926,60.8888888888889,150.888888888889
435,1587,3885,9,849,2158,6.66666666666667,127.35,323.7,176.333333333333,431.666666666667
436,412,1231,2,750,1918.66666666667,4.33333333333333,173.076923076923,442.769230769231,206,615.5
437,251,640,2,305.666666666667,880.333333333333,2.66666666666667,114.625,330.125,125.5,320
438,254,770,4,418,1061.33333333333,4.66666666666667,89.5714285714286,227.428571428571,63.5,192.5
439,749,1774,8,523.666666666667,1319,6.33333333333333,82.6842105263158,208.263157894737,93.625,221.75
440,568,1413,7,691.333333333333,1575.33333333333,8,86.4166666666667,196.916666666667,81.1428571428571,201.857142857143
441,757,1539,9,1224.33333333333,2234,9,136.037037037037,248.222222222222,84.1111111111111,171
442,2348,3750,11,1088,1993.66666666667,7.33333333333333,148.363636363636,271.863636363636,213.454545454545,340.909090909091
443,159,692,2,964.333333333333,1842.33333333333,5.33333333333333,180.8125,345.4375,79.5,346
444,386,1085,3,776.666666666667,2092,6.33333333333333,122.631578947368,330.315789473684,128.666666666667,361.666666666667
445,1785,4499,14,1749.33333333333,5647.66666666667,8.33333333333333,209.92,677.72,127.5,321.357142857143
446,3077,11359,8,1983.66666666667,5888.33333333333,10.3333333333333,191.967741935484,569.838709677419,384.625,1419.875
447,1089,1807,9,1486,4710.33333333333,7,212.285714285714,672.904761904762,121,200.777777777778
448,292,965,4,537.666666666667,1114.66666666667,6.33333333333333,84.8947368421053,176,73,241.25
449,232,572,6,192,564.666666666667,4.33333333333333,44.3076923076923,130.307692307692,38.6666666666667,95.3333333333333
450,52,157,3,142.333333333333,315.666666666667,4,35.5833333333333,78.9166666666667,17.3333333333333,52.3333333333333
451,143,218,3,215,442.666666666667,4.33333333333333,49.6153846153846,102.153846153846,47.6666666666667,72.6666666666667
452,450,953,7,1205,4167.66666666667,6.66666666666667,180.75,625.15,64.2857142857143,136.142857142857
453,3022,11332,10,1414.66666666667,4759.33333333333,7.66666666666667,184.521739130435,620.782608695652,302.2,1133.2
454,772,1993,6,1458.66666666667,4911.66666666667,10.3333333333333,141.161290322581,475.322580645161,128.666666666667,332.166666666667
455,582,1410,15,777.666666666667,1882.66666666667,15.6666666666667,49.6382978723404,120.170212765957,38.8,94
456,979,2245,26,NA,NA,NA,NA,NA,37.6538461538462,86.3461538461538
